path,exe,month,dom,dt,hr,min,tm
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,20,1550231456
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,21,1550231460
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,21,1550231465
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,21,1550231517
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,21,1550231518
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,23,1550231602
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,26,1550231798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,31,1550232098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,36,1550232398
C:\Program Files\WindowsApps\Microsoft.WindowsStore_11805.1001.49.0_x64__8wekyb3d8bbwe\WinStore.App.exe,WinStore.App.exe,2,15,5,17,39,1550232542
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,41,1550232698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,46,1550232998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,51,1550233298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,17,56,1550233598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,1,1550233898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,6,1550234198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,11,1550234498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,16,1550234798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,21,1550235098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,26,1550235398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,31,1550235698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,36,1550235998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,41,1550236298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,46,1550236598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,51,1550236898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,18,56,1550237198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,19,1,1550237498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,19,6,1550237798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,19,11,1550238098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,19,16,1550238398
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,2,15,5,19,19,1550238592
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246187
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246186
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246184
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246191
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246197
C:\Program Files (x86)\Internet Download Manager\IDMan.exe,IDMan.exe,2,15,5,21,26,1550246201
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,26,1550246199
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,27,1550246246
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,31,1550246499
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,31,1550246498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,36,1550246798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247027
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247026
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247028
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247031
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247032
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247041
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,21,40,1550247043
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,15,5,22,19,1550249362
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,15,5,22,19,1550249363
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,15,5,22,19,1550249395
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,15,5,22,20,1550249406
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,58,1550251727
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,58,1550251725
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,58,1550251726
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,58,1550251731
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,58,1550251733
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251754
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251766
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251772
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251773
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251778
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251775
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251793
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,22,59,1550251789
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,0,1550251835
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,0,1550251854
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,1,1550251898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,1,1550251899
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,6,1550252198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,11,1550252498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,16,1550252798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,21,1550253098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,26,1550253398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,31,1550253698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,36,1550253998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,41,1550254298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,46,1550254598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,51,1550254898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,15,5,23,56,1550255198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,1,1550255498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,6,1550255798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,11,1550256098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,16,1550256398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,21,1550256698
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,16,6,0,21,1550256715
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,26,1550256998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,31,1550257298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,36,1550257598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,41,1550257898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,46,1550258198
E:\Installed\AndroidSdkInstalled\platform-tools\adb.exe,adb.exe,2,16,6,0,48,1550258291
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,51,1550258498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,0,56,1550258798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,1,1550259098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,6,1550259398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,11,1550259698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,16,1550259998
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,21,1550260298
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,26,1550260598
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,31,1550260898
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,36,1550261198
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,41,1550261498
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,46,1550261798
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,51,1550262098
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,55,1550262306
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,55,1550262309
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,56,1550262398
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,59,1550262551
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,59,1550262553
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,1,59,1550262597
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,2,1,1550262698
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,2,1,1550262714
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310785
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310786
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310783
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310797
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310804
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310805
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,23,1550310806
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,24,1550310899
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,2,16,6,15,28,1550311087
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,2,16,6,15,28,1550311088
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,16,6,15,47,1550312279
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,2,16,6,15,51,1550312505
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,52,1550312551
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,52,1550312553
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,15,53,1550312596
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,2,16,6,17,24,1550318060
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,2,16,6,17,24,1550318068
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,2,16,6,17,24,1550318079
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,2,16,6,18,5,1550320518
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,2,16,6,18,46,1550322983
C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.425.120.0_x64__8wekyb3d8bbwe\WindowsCamera.exe,WindowsCamera.exe,2,16,6,20,32,1550329325
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,54,1550341483
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,54,1550341481
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,54,1550341480
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,54,1550341486
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,54,1550341495
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,2,16,6,23,55,1550341505
